geometry,Storefront,Visible Sign of Business,Business WiFi,Business tables,Business Plugs,Business Internal CCTV,External CCTV,Number of female employees,Accepts credit card,Incline,Width,Ramp conditions,Ramp // Crosswalk,Ramp obstacles,Crosswalk width,Vertical signs,Crossing length,Access to people with disabilities,Broken public property,Incivility,Obstacles,Physical aspects in poor condition,Poor infrastructure,Positive elements,Broken drain-cover,Drug addicts,Federal Judiciary,Panic button,Vandalism,graffiti,homelessness,inclined ramp,indication of security,mobile vendors,police presence,risky building,risky pavement,risky road,tourist map,trash,vehicle abandoned,excellent street lighting,good street lighting,regular street lighting,Coffee Shop,Food joint,Ice Cream Shop,Lighting Stores,Restaurant,Open-Weekdays,Open-Weekends,fully painted crosswalk,not painted crosswalk,partially painted crosswalk,Public WiFi,number of bikes,Mean Inhabitants,Employment,Crime Degree,school_count,Flooding,hospitals_count,Deaths,Injuries,Collision,Run over,Metro,Metrobus,Trolleybus,RTP,Concessioned,e-bike,Total coverage of transport
"POLYGON ((483895.6627641306 2147977.5123609374, 483895.59053503233 2147976.0421038326, 483895.37454333855 2147974.5860061073, 483895.016869168 2147973.1580907786, 483894.5209571207 2147971.772109452, 483893.8915830981 2147970.441409885, 483893.1348083169 2147969.178807442, 483892.2579209333 2147967.996461674, 483891.26936584996 2147966.9057592186, 483890.1786633947 2147965.917204137, 483888.9963176274 2147965.0403167526, 483887.733715185 2147964.2835419723, 483886.403015618 2147963.654167949, 483885.0170342907 2147963.1582559017, 483883.5891189628 2147962.80058173, 483882.133021237 2147962.5845900374, 483880.6627641322 2147962.5123609374, 483879.1925070272 2147962.5845900364, 483877.73640930164 2147962.8005817314, 483876.3084939743 2147963.158255901, 483874.9225126446 2147963.6541679497, 483873.59181308013 2147964.2835419723, 483872.32921063766 2147965.0403167526, 483871.14686487016 2147965.917204137, 483870.05616241443 2147966.905759218, 483869.0676073324 2147967.996461675, 483868.1907199474 2147969.178807442, 483867.43394516787 2147970.441409884, 483866.8045711432 2147971.7721094517, 483866.30865909596 2147973.158090779, 483865.95098492596 2147974.5860061073, 483865.73499323253 2147976.0421038326, 483865.66276413214 2147977.5123609384, 483865.734993233 2147978.9826180427, 483865.9509849271 2147980.4387157666, 483866.30865909666 2147981.866631096, 483866.80457114533 2147983.2526124213, 483867.4339451668 2147984.58331199, 483868.19071994704 2147985.845914433, 483869.06760733173 2147987.0282602, 483870.05616241414 2147988.1189626553, 483871.1468648699 2147989.1075177384, 483872.32921063533 2147989.98440512, 483873.59181307995 2147990.741179901, 483874.9225126473 2147991.370553926, 483876.3084939743 2147991.866465974, 483877.73640930257 2147992.2241401435, 483879.1925070261 2147992.4401318375, 483880.66276413266 2147992.512360937, 483882.13302123774 2147992.4401318375, 483883.58911896293 2147992.224140144, 483885.01703428867 2147991.866465974, 483886.4030156183 2147991.3705539256, 483887.7337151853 2147990.7411799026, 483888.9963176274 2147989.9844051218, 483890.1786633951 2147989.1075177384, 483891.2693658504 2147988.1189626553, 483892.25792093057 2147987.0282602, 483893.13480831747 2147985.845914433, 483893.89158309746 2147984.58331199, 483894.5209571178 2147983.252612423, 483895.0168691666 2147981.866631096, 483895.37454333896 2147980.4387157676, 483895.590535032 2147978.9826180423, 483895.6627641306 2147977.5123609374))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,1.0,2.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.59623003405075,2.0,1.5,16.0,5.0,64.0,0.0,1.0,0.0,1.5,1.0,1.0,0.0,1.0,1.0,0.5,4.5
"POLYGON ((483983.9277624827 2148086.839068036, 483983.85553338117 2148085.368810931, 483983.6395416871 2148083.912713206, 483983.2818675191 2148082.4847978773, 483982.7859554713 2148081.098816551, 483982.15658144903 2148079.7681169836, 483981.3998066679 2148078.5055145393, 483980.5229192837 2148077.3231687727, 483979.53436420107 2148076.232466318, 483978.44366174587 2148075.2439112356, 483977.261315979 2148074.367023852, 483975.9987135355 2148073.610249071, 483974.66801396874 2148072.980875049, 483973.2820326427 2148072.4849630008, 483971.8541173143 2148072.12728883, 483970.3980195858 2148071.911297136, 483968.92776248377 2148071.8390680365, 483967.4575053789 2148071.911297136, 483966.0014076533 2148072.127288831, 483964.573492324 2148072.4849630008, 483963.18751099793 2148072.980875049, 483961.85681143135 2148073.61024907, 483960.59420898836 2148074.3670238517, 483959.4118632204 2148075.243911235, 483958.321160765 2148076.2324663172, 483957.3326056823 2148077.323168774, 483956.4557182988 2148078.5055145402, 483955.698943516 2148079.7681169836, 483955.06956949615 2148081.098816551, 483954.5736574468 2148082.484797877, 483954.2159832775 2148083.9127132064, 483953.9999915838 2148085.368810931, 483953.92776248365 2148086.8390680365, 483953.9999915839 2148088.309325141, 483954.21598327707 2148089.765422866, 483954.5736574468 2148091.1933381944, 483955.06956949603 2148092.5793195213, 483955.69894351845 2148093.910019088, 483956.4557182987 2148095.172621531, 483957.3326056825 2148096.3549672985, 483958.3211607655 2148097.445669754, 483959.41186322103 2148098.4342248356, 483960.5942089886 2148099.31111222, 483961.85681143147 2148100.0678870017, 483963.18751099834 2148100.6972610233, 483964.5734923239 2148101.1931730714, 483966.0014076525 2148101.550847242, 483967.45750537846 2148101.766838936, 483968.9277624834 2148101.839068035, 483970.3980195883 2148101.7668389366, 483971.85411731346 2148101.550847242, 483973.2820326424 2148101.193173072, 483974.66801396833 2148100.697261024, 483975.9987135361 2148100.0678870017, 483977.2613159787 2148099.3111122223, 483978.4436617457 2148098.4342248365, 483979.5343642007 2148097.445669754, 483980.5229192844 2148096.3549672975, 483981.3998066686 2148095.1726215305, 483982.156581448 2148093.9100190876, 483982.78595547174 2148092.5793195213, 483983.2818675189 2148091.1933381944, 483983.63954168936 2148089.765422866, 483983.85553338414 2148088.309325141, 483983.9277624827 2148086.839068036))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.636282045108,2.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,4.5
"POLYGON ((484015.5864170455 2148025.338677514, 484015.5141879446 2148023.86842041, 484015.29819625086 2148022.4123226837, 484014.9405220809 2148020.984407355, 484014.4446100321 2148019.598426029, 484013.8152360102 2148018.2677264614, 484013.0584612297 2148017.005124021, 484012.18157384574 2148015.822778252, 484011.1930187629 2148014.7320757965, 484010.10231630603 2148013.743520713, 484008.9199705399 2148012.86663333, 484007.65736809775 2148012.1098585497, 484006.326668529 2148011.4804845266, 484004.94068720355 2148010.9845724786, 484003.5127718749 2148010.6268983088, 484002.0566741497 2148010.410906614, 484000.5864170448 2148010.3386775143, 483999.1161599402 2148010.410906614, 483997.6600622152 2148010.6268983083, 483996.2321468857 2148010.984572478, 483994.8461655595 2148011.4804845266, 483993.51546599285 2148012.1098585497, 483992.25286354945 2148012.86663333, 483991.0705177827 2148013.743520714, 483989.97981532774 2148014.732075795, 483988.991260245 2148015.822778252, 483988.1143728599 2148017.005124019, 483987.3575980787 2148018.2677264614, 483986.72822405794 2148019.598426029, 483986.23231200967 2148020.9844073555, 483985.87463783944 2148022.412322683, 483985.6586461455 2148023.868420409, 483985.5864170444 2148025.338677514, 483985.65864614525 2148026.8089346187, 483985.8746378393 2148028.265032343, 483986.23231200955 2148029.6929476736, 483986.72822405567 2148031.0789289996, 483987.3575980777 2148032.409628567, 483988.1143728611 2148033.6722310097, 483988.9912602447 2148034.854576775, 483989.97981532785 2148035.945279232, 483991.07051778235 2148036.933834315, 483992.2528635491 2148037.8107216987, 483993.515465992 2148038.5674964795, 483994.8461655595 2148039.196870502, 483996.2321468859 2148039.69278255, 483997.6600622135 2148040.05045672, 483999.11615994025 2148040.2664484144, 484000.58641704544 2148040.338677514, 484002.0566741501 2148040.266448415, 484003.5127718748 2148040.05045672, 484004.9406872027 2148039.69278255, 484006.32666853024 2148039.196870502, 484007.6573680981 2148038.56749648, 484008.91997053986 2148037.8107216987, 484010.102316307 2148036.933834315, 484011.19301876304 2148035.945279232, 484012.18157384545 2148034.8545767767, 484013.0584612299 2148033.6722310106, 484013.8152360104 2148032.409628567, 484014.44461003237 2148031.0789289996, 484014.94052208104 2148029.692947673, 484015.29819625104 2148028.2650323445, 484015.5141879447 2148026.8089346187, 484015.5864170455 2148025.338677514))",1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,30.0,0.640760070102,2.0,1.0,8.0,5.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
"POLYGON ((484083.10588954366 2148038.433536383, 484083.03366044397 2148036.9632792766, 484082.8176687501 2148035.5071815522, 484082.4599945796 2148034.079266223, 484081.9640825321 2148032.693284896, 484081.3347085093 2148031.3625853304, 484080.57793372835 2148030.099982886, 484079.7010463439 2148028.9176371195, 484078.7124912615 2148027.826934664, 484077.6217888061 2148026.8383795815, 484076.4394430367 2148025.9614921985, 484075.17684059695 2148025.204717417, 484073.8461410294 2148024.5753433937, 484072.46015969967 2148024.079431346, 484071.03224437474 2148023.7217571745, 484069.57614664885 2148023.505765482, 484068.1058895443 2148023.433536381, 484066.6356324372 2148023.505765482, 484065.17953471345 2148023.7217571773, 484063.75161938474 2148024.0794313457, 484062.3656380586 2148024.5753433937, 484061.0349384923 2148025.2047174163, 484059.772336049 2148025.9614921967, 484058.5899902815 2148026.8383795815, 484057.49928782624 2148027.826934663, 484056.5107327433 2148028.9176371195, 484055.63384535926 2148030.0999828866, 484054.87707057904 2148031.362585328, 484054.24769655475 2148032.693284896, 484053.75178450847 2148034.079266223, 484053.39411033835 2148035.5071815522, 484053.1781186418 2148036.9632792757, 484053.1058895447 2148038.433536381, 484053.17811864434 2148039.9037934868, 484053.39411033585 2148041.3598912116, 484053.75178450794 2148042.7878065407, 484054.24769655673 2148044.173787867, 484054.8770705769 2148045.504487434, 484055.63384535944 2148046.7670898773, 484056.51073274337 2148047.949435644, 484057.499287826 2148049.0401381, 484058.58999027894 2148050.028693181, 484059.7723360489 2148050.9055805653, 484061.03493849194 2148051.662355347, 484062.3656380582 2148052.2917293697, 484063.7516193848 2148052.787641417, 484065.17953471385 2148053.1453155885, 484066.6356324387 2148053.3613072806, 484068.10588954354 2148053.4335363815, 484069.5761466493 2148053.361307282, 484071.0322443741 2148053.145315589, 484072.4601597026 2148052.7876414163, 484073.84614103014 2148052.2917293697, 484075.17684059637 2148051.662355347, 484076.4394430394 2148050.9055805663, 484077.6217888034 2148050.028693182, 484078.7124912624 2148049.040138099, 484079.7010463451 2148047.949435643, 484080.57793372864 2148046.7670898773, 484081.3347085096 2148045.5044874344, 484081.9640825311 2148044.173787867, 484082.4599945806 2148042.78780654, 484082.81766874925 2148041.359891213, 484083.0336604442 2148039.903793487, 484083.10588954366 2148038.433536383))",1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,30.0,0.640760070102,1.5,1.0,16.0,5.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
"POLYGON ((484066.97255161795 2148144.214641084, 484066.90032251773 2148142.744383981, 484066.6843308244 2148141.288286253, 484066.32665665395 2148139.8603709256, 484065.83074460545 2148138.4743895987, 484065.20137058286 2148137.143690032, 484064.4445958024 2148135.881087589, 484063.5677084187 2148134.698741822, 484062.5791533332 2148133.6080393665, 484061.4884508801 2148132.6194842844, 484060.3061051139 2148131.7425969, 484059.04350266926 2148130.9858221193, 484057.71280310344 2148130.3564480967, 484056.32682177686 2148129.8605360487, 484054.8989064486 2148129.502861878, 484053.4428087226 2148129.286870184, 484051.9725516187 2148129.214641084, 484050.50229451375 2148129.2868701844, 484049.04619678773 2148129.5028618784, 484047.6182814593 2148129.8605360487, 484046.2323001325 2148130.356448096, 484044.9016005663 2148130.9858221193, 484043.63899812347 2148131.7425969, 484042.4566523562 2148132.619484284, 484041.36594990006 2148133.6080393665, 484040.3773948182 2148134.698741822, 484039.50050743297 2148135.881087589, 484038.7437326508 2148137.143690032, 484038.11435863125 2148138.474389599, 484037.618446582 2148139.860370926, 484037.2607724117 2148141.288286255, 484037.0447807166 2148142.74438398, 484036.97255161864 2148144.214641083, 484037.04478071764 2148145.6848981893, 484037.26077241276 2148147.140995914, 484037.61844658095 2148148.568911243, 484038.11435863085 2148149.954892568, 484038.7437326536 2148151.2855921355, 484039.50050743436 2148152.548194579, 484040.37739481765 2148153.730540347, 484041.3659499007 2148154.821242802, 484042.45665235404 2148155.8097978854, 484043.63899812347 2148156.686685269, 484044.9016005633 2148157.44346005, 484046.23230013315 2148158.0728340717, 484047.6182814591 2148158.5687461197, 484049.0461967874 2148158.926420289, 484050.5022945135 2148159.142411984, 484051.97255161754 2148159.2146410844, 484053.4428087237 2148159.1424119845, 484054.898906448 2148158.92642029, 484056.32682177733 2148158.5687461197, 484057.71280310414 2148158.0728340712, 484059.04350267013 2148157.443460048, 484060.306105114 2148156.686685269, 484061.48845088034 2148155.809797885, 484062.5791533362 2148154.821242802, 484063.5677084179 2148153.7305403464, 484064.4445958025 2148152.5481945784, 484065.2013705828 2148151.2855921374, 484065.83074460644 2148149.9548925706, 484066.3266566549 2148148.5689112437, 484066.68433082383 2148147.1409959146, 484066.9003225188 2148145.6848981893, 484066.97255161795 2148144.214641084))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.636282045108,1.5,1.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,4.5
"POLYGON ((484122.18265614257 2148128.4565802584, 484122.1104270421 2148126.986323154, 484121.8944353481 2148125.530225427, 484121.53676117805 2148124.1023100996, 484121.04084912926 2148122.716328773, 484120.41147510766 2148121.3856292055, 484119.6547003261 2148120.123026763, 484118.77781294275 2148118.940680995, 484117.78925785946 2148117.8499785406, 484116.698555405 2148116.861423458, 484115.51620963775 2148115.984536074, 484114.2536071933 2148115.227761293, 484112.92290762765 2148114.598387271, 484111.53692630155 2148114.102475222, 484110.109010972 2148113.744801053, 484108.65291324665 2148113.5288093574, 484107.1826561416 2148113.4565802584, 484105.71239903534 2148113.5288093574, 484104.25630131137 2148113.7448010524, 484102.8283859838 2148114.102475222, 484101.44240465615 2148114.5983872707, 484100.11170508654 2148115.227761293, 484098.84910264704 2148115.9845360755, 484097.6667568798 2148116.861423458, 484096.5760544237 2148117.84997854, 484095.5874993411 2148118.940680996, 484094.7106119573 2148120.1230267636, 484093.9538371765 2148121.385629206, 484093.32446315495 2148122.716328773, 484092.828551106 2148124.102310099, 484092.4708769363 2148125.5302254283, 484092.2548852418 2148126.986323154, 484092.18265614234 2148128.4565802584, 484092.2548852415 2148129.926837363, 484092.4708769333 2148131.3829350886, 484092.8285511064 2148132.8108504177, 484093.3244631551 2148134.1968317437, 484093.95383717684 2148135.527531311, 484094.7106119573 2148136.7901337533, 484095.5874993401 2148137.9724795213, 484096.57605442224 2148139.063181976, 484097.6667568795 2148140.05173706, 484098.8491026473 2148140.928624443, 484100.11170508957 2148141.685399222, 484101.4424046565 2148142.3147732457, 484102.8283859833 2148142.810685294, 484104.25630131154 2148143.168359465, 484105.712399037 2148143.384351158, 484107.1826561409 2148143.4565802584, 484108.65291324706 2148143.384351157, 484110.1090109719 2148143.1683594645, 484111.5369263005 2148142.8106852933, 484112.9229076282 2148142.3147732466, 484114.253607195 2148141.6853992236, 484115.51620963693 2148140.928624443, 484116.69855540467 2148140.051737058, 484117.7892578606 2148139.0631819763, 484118.7778129431 2148137.9724795204, 484119.65470032505 2148136.7901337547, 484120.4114751053 2148135.5275313114, 484121.04084912967 2148134.1968317437, 484121.53676117654 2148132.8108504163, 484121.89443534886 2148131.3829350886, 484122.11042704195 2148129.926837362, 484122.18265614257 2148128.4565802584))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.636282045108,1.5,1.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,4.5
"POLYGON ((484117.8279259714 2148138.956983596, 484117.7556968716 2148137.486726492, 484117.5397051781 2148136.030628768, 484117.18203100807 2148134.6027134387, 484116.68611895735 2148133.2167321104, 484116.0567449365 2148131.886032545, 484115.2999701567 2148130.6234301003, 484114.4230827722 2148129.4410843346, 484113.43452768936 2148128.3503818805, 484112.3438252341 2148127.3618267966, 484111.16147946636 2148126.484939412, 484109.898877024 2148125.7281646323, 484108.56817745767 2148125.0987906093, 484107.1821961303 2148124.60287856, 484105.75428080163 2148124.2452043905, 484104.2981830762 2148124.029212697, 484102.8279259719 2148123.9569835966, 484101.3576688672 2148124.029212698, 484099.9015711412 2148124.245204391, 484098.47365581285 2148124.602878561, 484097.0876744861 2148125.0987906093, 484095.7569749169 2148125.728164632, 484094.4943724765 2148126.484939412, 484093.31202670874 2148127.3618267966, 484092.2213242533 2148128.350381878, 484091.2327691708 2148129.4410843346, 484090.3558817878 2148130.6234301017, 484089.5991070061 2148131.8860325445, 484088.9697329841 2148133.2167321113, 484088.47382093524 2148134.602713438, 484088.1161467654 2148136.030628767, 484087.90015507187 2148137.486726492, 484087.8279259711 2148138.956983596, 484087.900155071 2148140.427240702, 484088.11614676495 2148141.8833384262, 484088.4738209327 2148143.311253756, 484088.9697329834 2148144.697235081, 484089.59910700703 2148146.0279346495, 484090.35588178714 2148147.290537092, 484091.2327691711 2148148.4728828594, 484092.2213242541 2148149.563585315, 484093.3120267095 2148150.5521403975, 484094.4943724764 2148151.429027781, 484095.7569749193 2148152.185802562, 484097.0876744855 2148152.8151765848, 484098.4736558123 2148153.3110886323, 484099.901571141 2148153.6687628017, 484101.35766886646 2148153.8847544966, 484102.8279259723 2148153.9569835966, 484104.2981830769 2148153.8847544966, 484105.7542808011 2148153.6687628035, 484107.1821961291 2148153.3110886323, 484108.5681774572 2148152.8151765834, 484109.89887702226 2148152.185802563, 484111.1614794665 2148151.429027781, 484112.343825232 2148150.5521403975, 484113.43452768994 2148149.563585315, 484114.4230827723 2148148.4728828594, 484115.29997015616 2148147.290537092, 484116.0567449373 2148146.0279346495, 484116.6861189594 2148144.6972350823, 484117.18203100754 2148143.311253756, 484117.53970517736 2148141.883338427, 484117.75569687213 2148140.427240702, 484117.8279259714 2148138.956983596))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.636282045108,1.5,1.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,4.5
"POLYGON ((484142.1109045592 2148215.9415261024, 484142.0386754603 2148214.471268998, 484141.82268376596 2148213.0151712727, 484141.4650095955 2148211.587255943, 484140.96909754834 2148210.201274616, 484140.33972352504 2148208.8705750504, 484139.582948745 2148207.6079726075, 484138.706061361 2148206.425626841, 484137.71750627784 2148205.334924385, 484136.62680382055 2148204.346369303, 484135.44445805583 2148203.4694819185, 484134.1818556113 2148202.7127071368, 484132.8511560458 2148202.0833331156, 484131.4651747196 2148201.5874210657, 484130.0372593907 2148201.229746897, 484128.5811616619 2148201.0137552028, 484127.11090455786 2148200.941526103, 484125.64064745593 2148201.0137552028, 484124.18454972777 2148201.2297468972, 484122.7566344004 2148201.587421068, 484121.3706530745 2148202.083333115, 484120.0399535074 2148202.7127071377, 484118.77735106484 2148203.469481919, 484117.59500529774 2148204.3463693033, 484116.5043028429 2148205.334924385, 484115.51574775914 2148206.425626841, 484114.6388603756 2148207.607972607, 484113.8820855956 2148208.8705750504, 484113.2527115729 2148210.201274616, 484112.7567995238 2148211.587255944, 484112.3991253539 2148213.0151712727, 484112.1831336585 2148214.471268998, 484112.11090455926 2148215.9415261014, 484112.1831336597 2148217.4117832077, 484112.3991253532 2148218.867880933, 484112.7567995241 2148220.2957962616, 484113.25271157274 2148221.6817775876, 484113.8820855948 2148223.0124771553, 484114.6388603751 2148224.275079598, 484115.51574776 2148225.457425365, 484116.5043028419 2148226.5481278207, 484117.595005298 2148227.536682903, 484118.77735106315 2148228.413570288, 484120.0399535054 2148229.170345068, 484121.3706530734 2148229.7997190906, 484122.75663439895 2148230.295631138, 484124.1845497304 2148230.653305309, 484125.6406474552 2148230.869297002, 484127.1109045606 2148230.941526103, 484128.581161665 2148230.869297003, 484130.03725939 2148230.653305308, 484131.4651747196 2148230.2956311386, 484132.85115604533 2148229.7997190906, 484134.1818556123 2148229.170345067, 484135.44445805467 2148228.413570287, 484136.62680382223 2148227.5366829038, 484137.7175062756 2148226.5481278207, 484138.70606136054 2148225.457425366, 484139.5829487437 2148224.275079598, 484140.339723526 2148223.012477156, 484140.96909754747 2148221.681777588, 484141.4650095946 2148220.2957962616, 484141.8226837659 2148218.8678809335, 484142.0386754574 2148217.4117832077, 484142.1109045592 2148215.9415261024))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.636282045108,2.5,1.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,4.5
"POLYGON ((483995.1325640823 2148100.3343787165, 483995.0603349826 2148098.8641216117, 483994.8443432883 2148097.408023886, 483994.4866691158 2148095.9801085577, 483993.99075706955 2148094.5941272313, 483993.3613830473 2148093.263427664, 483992.604608264 2148092.0008252203, 483991.7277208828 2148090.8184794546, 483990.7391657989 2148089.727776999, 483989.6484633445 2148088.739221916, 483988.46611757757 2148087.862334532, 483987.20351513405 2148087.105559752, 483985.8728155672 2148086.476185729, 483984.48683423945 2148085.9802736794, 483983.05891891225 2148085.6225995105, 483981.6028211862 2148085.406607816, 483980.13256408245 2148085.334378716, 483978.66230697685 2148085.4066078165, 483977.20620925195 2148085.6225995105, 483975.7782939235 2148085.9802736794, 483974.3923125969 2148086.4761857274, 483973.0616130292 2148087.1055597514, 483971.7990105868 2148087.862334532, 483970.61666482035 2148088.739221916, 483969.525962364 2148089.7277769987, 483968.5374072812 2148090.818479454, 483967.6605198977 2148092.000825221, 483966.90374511696 2148093.263427664, 483966.27437109395 2148094.5941272313, 483965.778459046 2148095.980108558, 483965.4207848768 2148097.4080238864, 483965.2047931822 2148098.864121612, 483965.13256408065 2148100.3343787165, 483965.2047931817 2148101.804635821, 483965.42078487645 2148103.2607335467, 483965.7784590466 2148104.6886488753, 483966.2743710929 2148106.0746302013, 483966.9037451167 2148107.4053297695, 483967.6605198977 2148108.667932212, 483968.5374072812 2148109.8502779775, 483969.5259623642 2148110.9409804344, 483970.61666482023 2148111.929535518, 483971.79901058646 2148112.806422901, 483973.06161302794 2148113.5631976817, 483974.39231259626 2148114.192571704, 483975.77829392086 2148114.688483752, 483977.20620924956 2148115.046157922, 483978.66230697714 2148115.2621496166, 483980.1325640824 2148115.3343787156, 483981.6028211853 2148115.2621496166, 483983.05891891243 2148115.046157922, 483984.48683424055 2148114.688483752, 483985.87281556835 2148114.192571703, 483987.20351513446 2148113.5631976817, 483988.46611757786 2148112.806422901, 483989.6484633447 2148111.929535517, 483990.7391658007 2148110.940980434, 483991.7277208832 2148109.8502779775, 483992.6046082674 2148108.667932211, 483993.3613830474 2148107.405329768, 483993.99075707037 2148106.0746302013, 483994.48666911875 2148104.6886488744, 483994.8443432878 2148103.260733547, 483995.06033498223 2148101.8046358223, 483995.1325640823 2148100.3343787165))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.636282045108,2.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,4.5
